Trip ID,Location,Country,Category,Visitor Name,Age,Gender,Rating,Accommodation Available,Accommodation Type,Accommodation Amount,Travel Start Date,Travel End Date,Transport Mode,Destination,Transport Cost
1317,London,UK,urban,Jorge Hayes,38,Male,1.7,Yes,Hotel,118,02/07/2025,02/16/2025,Car Rental,"London, UK",171
1318,Venice,Italy,historical,Erica Perez,59,Male,3.6,Yes,Hotel,78,09/24/2024,10/08/2024,Train,"Venice, Italy",443
1319,Marrakech,Morocco,cultural,Samantha Valdez,49,Male,3.3,Yes,Guesthouse,438,02/12/2025,02/21/2025,Bus,"Marrakech, Morocco",135
1320,Rome,Italy,historical,Eric Ross,47,Female,3.3,Yes,Apartment,194,05/14/2024,05/22/2024,Train,"Rome, Italy",81
1321,Barcelona,Spain,urban,Christine Molina,44,Male,1.7,Yes,Guesthouse,262,12/03/2024,12/13/2024,Flight,"Barcelona, Spain",818
1322,Phuket,Thailand,beach,Sara Carpenter,29,Male,1.9,Yes,Apartment,260,09/22/2024,10/03/2024,Cruise,"Phuket, Thailand",470
1323,Marrakech,Morocco,cultural,Jason Ramsey,54,Male,2.3,Yes,Apartment,452,06/05/2024,06/17/2024,Car Rental,"Marrakech, Morocco",178
1324,Istanbul,Turkey,historical,Caleb Hernandez,64,Male,1.4,Yes,Apartment,382,10/20/2024,11/02/2024,Flight,"Istanbul, Turkey",65
1325,Bangkok,Thailand,urban,Mr. Manuel Cox Jr.,65,Male,1.6,Yes,Hotel,259,10/20/2024,10/22/2024,Car Rental,"Bangkok, Thailand",198
1326,Bora Bora,French Polynesia,beach,Lauren Schmidt,31,Male,4.6,Yes,Hostel,225,08/15/2024,08/20/2024,Car Rental,"Bora Bora, French Polynesia",53
1327,Rome,Italy,historical,Michelle Nguyen,65,Female,4.9,Yes,Hotel,500,05/27/2024,05/30/2024,Bus,"Rome, Italy",714
1328,Paris,France,cultural,Luis Hale,21,Male,2.1,Yes,Guesthouse,273,05/22/2024,06/01/2024,Bus,"Paris, France",566
1329,Bangkok,Thailand,urban,Jaclyn Poole,58,Female,1.6,Yes,Guesthouse,154,10/29/2024,11/07/2024,Train,"Bangkok, Thailand",664
1330,Tokyo,Japan,urban,William Cooper,26,Female,2.3,Yes,Apartment,65,12/04/2024,12/17/2024,Bus,"Tokyo, Japan",758
1331,Sydney,Australia,beach,Mark Martin,35,Male,3.4,Yes,Hostel,260,09/10/2024,09/18/2024,Bus,"Sydney, Australia",946
1332,Amsterdam,Netherlands,urban,Jodi Wright,24,Male,4.8,Yes,Guesthouse,221,07/18/2024,07/29/2024,Flight,"Amsterdam, Netherlands",997
1333,Cancun,Mexico,beach,David Richardson,62,Male,4.4,Yes,Apartment,403,09/13/2024,09/23/2024,Cruise,"Cancun, Mexico",167
1334,Tokyo,Japan,urban,Patricia Parker,49,Male,1.7,Yes,Apartment,219,02/10/2025,02/23/2025,Train,"Tokyo, Japan",222
1335,Amsterdam,Netherlands,urban,Joseph Gray,61,Male,1.4,Yes,Hotel,221,12/16/2024,12/25/2024,Flight,"Amsterdam, Netherlands",836
1336,Cape Town,South Africa,nature,Joseph Harmon,34,Female,3.1,Yes,Hotel,101,06/09/2024,06/14/2024,Bus,"Cape Town, South Africa",921
1337,Bora Bora,French Polynesia,beach,Dr. Anthony Velez,26,Male,3.2,Yes,Hostel,171,08/03/2024,08/09/2024,Car Rental,"Bora Bora, French Polynesia",949
1338,Singapore,Singapore,urban,Andrew Cuevas,44,Female,2.1,Yes,Resort,181,07/17/2024,07/20/2024,Train,"Singapore, Singapore",411
1339,Amsterdam,Netherlands,urban,Tracey Wiley,24,Female,2.8,Yes,Hotel,262,12/04/2024,12/15/2024,Cruise,"Amsterdam, Netherlands",824
1340,Cancun,Mexico,beach,George Smith PhD,54,Male,3.8,Yes,Hotel,399,06/30/2024,07/06/2024,Bus,"Cancun, Mexico",996
1341,Rome,Italy,historical,Alexis Casey,51,Male,4.9,Yes,Hostel,447,08/17/2024,08/26/2024,Flight,"Rome, Italy",452
1342,Dubai,UAE,urban,David Stewart,43,Female,4.8,Yes,Hostel,255,03/31/2025,04/14/2025,Car Rental,"Dubai, UAE",497
1343,Tokyo,Japan,urban,Thomas Nguyen,50,Female,2.7,Yes,Guesthouse,312,08/16/2024,08/24/2024,Bus,"Tokyo, Japan",437
1344,Cape Town,South Africa,nature,Bruce Ponce,58,Female,3.5,Yes,Guesthouse,54,06/09/2024,06/21/2024,Cruise,"Cape Town, South Africa",175
1345,Venice,Italy,historical,Amy Dixon,39,Female,2.8,Yes,Apartment,465,05/29/2024,06/07/2024,Flight,"Venice, Italy",117
1346,Amsterdam,Netherlands,urban,Kara Lane,46,Male,1,Yes,Guesthouse,131,12/08/2024,12/15/2024,Flight,"Amsterdam, Netherlands",337
1347,Bali,Indonesia,beach,Keith Wright DDS,69,Female,4.5,Yes,Hostel,125,11/12/2024,11/22/2024,Cruise,"Bali, Indonesia",740
1348,Marrakech,Morocco,cultural,Jamie White,51,Female,4.5,Yes,Resort,220,11/15/2024,11/20/2024,Cruise,"Marrakech, Morocco",844
1349,New York,USA,urban,Kim Weber,23,Female,1.5,Yes,Hostel,280,06/01/2024,06/11/2024,Bus,"New York, USA",823
1350,Tokyo,Japan,urban,Wayne Weeks,24,Female,2.7,Yes,Guesthouse,174,12/25/2024,01/02/2025,Car Rental,"Tokyo, Japan",808
1351,Istanbul,Turkey,historical,James Pearson,24,Female,2.5,Yes,Hostel,133,08/12/2024,08/25/2024,Car Rental,"Istanbul, Turkey",257
1352,Bali,Indonesia,beach,Matthew Robertson,37,Female,3.7,Yes,Hotel,376,01/15/2025,01/22/2025,Cruise,"Bali, Indonesia",182
1353,Barcelona,Spain,urban,Diana Franklin,26,Female,1.7,Yes,Hotel,296,02/28/2025,03/09/2025,Bus,"Barcelona, Spain",133
1354,Bora Bora,French Polynesia,beach,Cheryl Burns,70,Female,1.7,Yes,Guesthouse,315,05/05/2024,05/18/2024,Cruise,"Bora Bora, French Polynesia",726
1355,Paris,France,cultural,James Dunn,68,Female,4.3,Yes,Resort,115,08/26/2024,08/27/2024,Car Rental,"Paris, France",817
1356,Marrakech,Morocco,cultural,Pamela Velasquez,19,Male,1.8,Yes,Resort,106,11/20/2024,11/28/2024,Bus,"Marrakech, Morocco",161
1357,Bali,Indonesia,beach,Samuel Pham,56,Female,1.5,Yes,Hotel,427,09/12/2024,09/13/2024,Train,"Bali, Indonesia",869
1358,Amsterdam,Netherlands,urban,John Lucas,19,Female,1.5,Yes,Hostel,105,11/22/2024,11/25/2024,Bus,"Amsterdam, Netherlands",711
1359,Cape Town,South Africa,nature,Victor Sanchez,20,Male,4.1,Yes,Apartment,262,04/09/2025,04/23/2025,Bus,"Cape Town, South Africa",455
1360,Paris,France,cultural,Mr. Jared Williams II,47,Male,4.2,Yes,Hostel,294,03/23/2025,04/06/2025,Train,"Paris, France",711
1361,Phuket,Thailand,beach,Victoria Anderson,62,Female,2.8,Yes,Hotel,461,10/18/2024,10/23/2024,Flight,"Phuket, Thailand",432
1362,Barcelona,Spain,urban,Earl Carter,32,Male,4.9,Yes,Hostel,364,12/13/2024,12/26/2024,Flight,"Barcelona, Spain",177
1363,Phuket,Thailand,beach,Anna Townsend,19,Male,4.6,Yes,Hostel,150,04/18/2025,04/22/2025,Car Rental,"Phuket, Thailand",409
1364,Venice,Italy,historical,Jennifer Cline,66,Male,2,Yes,Hostel,478,04/11/2025,04/16/2025,Flight,"Venice, Italy",878
1365,Istanbul,Turkey,historical,Matthew Price,48,Female,4.4,Yes,Guesthouse,423,04/27/2024,05/10/2024,Bus,"Istanbul, Turkey",669
1366,Marrakech,Morocco,cultural,Cameron Martinez,26,Male,1.7,Yes,Apartment,477,10/31/2024,11/13/2024,Bus,"Marrakech, Morocco",202
1367,Marrakech,Morocco,cultural,Kirsten Smith,60,Male,3.7,Yes,Guesthouse,483,09/22/2024,10/02/2024,Car Rental,"Marrakech, Morocco",846
1368,Paris,France,cultural,Daniel Johnson,30,Female,1.6,Yes,Apartment,253,06/14/2024,06/22/2024,Car Rental,"Paris, France",876
1369,Amsterdam,Netherlands,urban,Connor Nelson,18,Male,1.4,Yes,Hotel,490,03/22/2025,03/25/2025,Cruise,"Amsterdam, Netherlands",713
1370,Dubai,UAE,urban,Susan Shaffer,52,Female,5,Yes,Apartment,410,07/03/2024,07/14/2024,Flight,"Dubai, UAE",650
1371,Cape Town,South Africa,nature,Mrs. Amy Garner,33,Male,3.2,Yes,Resort,215,03/02/2025,03/12/2025,Flight,"Cape Town, South Africa",372
1372,Bali,Indonesia,beach,Jennifer Kane,23,Female,1.6,Yes,Apartment,466,07/22/2024,07/24/2024,Cruise,"Bali, Indonesia",55
1373,London,UK,urban,Amanda Oconnor,53,Male,4,Yes,Guesthouse,64,02/18/2025,02/26/2025,Train,"London, UK",748
1374,Rome,Italy,historical,Michael Carson,47,Male,3.5,Yes,Hostel,224,01/06/2025,01/10/2025,Cruise,"Rome, Italy",292
1375,Amsterdam,Netherlands,urban,Amy Sullivan,33,Female,2.2,Yes,Apartment,247,08/15/2024,08/20/2024,Flight,"Amsterdam, Netherlands",237
1376,Tokyo,Japan,urban,Molly Parker,22,Male,3.4,Yes,Hostel,117,04/25/2025,04/27/2025,Cruise,"Tokyo, Japan",285
1377,Amsterdam,Netherlands,urban,Michelle Webb,67,Male,2.3,Yes,Apartment,479,04/24/2025,04/28/2025,Flight,"Amsterdam, Netherlands",199
1378,Venice,Italy,historical,Anita Sims,23,Female,1.2,Yes,Hostel,320,12/01/2024,12/07/2024,Train,"Venice, Italy",632
1379,Rome,Italy,historical,Samuel Smith,60,Female,2.6,Yes,Hostel,73,06/23/2024,07/04/2024,Bus,"Rome, Italy",502
1380,Bangkok,Thailand,urban,John Hansen,38,Female,2.8,Yes,Resort,480,06/17/2024,06/20/2024,Car Rental,"Bangkok, Thailand",799
1381,London,UK,urban,Jacob Williams,63,Male,2.1,Yes,Apartment,59,08/08/2024,08/17/2024,Bus,"London, UK",761
1382,Dubai,UAE,urban,Michael Smith,61,Male,3,Yes,Hostel,216,01/12/2025,01/21/2025,Train,"Dubai, UAE",579
1383,Paris,France,cultural,Anne Kelley,25,Female,3.7,Yes,Guesthouse,278,02/17/2025,02/27/2025,Car Rental,"Paris, France",238
1384,Venice,Italy,historical,Timothy Kaufman,42,Female,2.3,Yes,Guesthouse,375,12/17/2024,12/30/2024,Flight,"Venice, Italy",722
1385,Rome,Italy,historical,Isabella Castillo,39,Female,1.5,Yes,Hotel,296,07/20/2024,07/28/2024,Bus,"Rome, Italy",238
1386,Bora Bora,French Polynesia,beach,Andrew Ramos,64,Male,1.5,Yes,Apartment,283,11/18/2024,12/02/2024,Bus,"Bora Bora, French Polynesia",206
1387,Bora Bora,French Polynesia,beach,Jamie Dean,30,Female,1.2,Yes,Hostel,205,08/28/2024,09/07/2024,Train,"Bora Bora, French Polynesia",66
1388,New York,USA,urban,Kristy Baker,23,Male,4.3,Yes,Guesthouse,386,08/14/2024,08/20/2024,Cruise,"New York, USA",324
1389,Barcelona,Spain,urban,Allen Adams,38,Male,2.6,Yes,Guesthouse,239,09/13/2024,09/14/2024,Bus,"Barcelona, Spain",499
1390,Marrakech,Morocco,cultural,Jason Fisher,69,Female,4.7,Yes,Apartment,169,10/20/2024,11/02/2024,Cruise,"Marrakech, Morocco",552
1391,Bora Bora,French Polynesia,beach,William Bryant,21,Female,1.3,Yes,Resort,144,06/21/2024,06/22/2024,Car Rental,"Bora Bora, French Polynesia",774
1392,Rome,Italy,historical,Ashley Hudson,36,Male,3.6,Yes,Resort,222,06/07/2024,06/20/2024,Cruise,"Rome, Italy",159
1393,Sydney,Australia,beach,Michael Shannon,40,Female,3.8,Yes,Apartment,273,05/02/2024,05/05/2024,Car Rental,"Sydney, Australia",772
1394,Sydney,Australia,beach,Jill Donovan,30,Male,3.3,Yes,Guesthouse,398,07/16/2024,07/20/2024,Cruise,"Sydney, Australia",654
1395,Sydney,Australia,beach,Kim Hess,23,Female,3.6,Yes,Hotel,199,07/14/2024,07/23/2024,Car Rental,"Sydney, Australia",712
1396,Marrakech,Morocco,cultural,Amy Jimenez,36,Male,1.2,Yes,Hostel,244,05/15/2024,05/20/2024,Cruise,"Marrakech, Morocco",192
1397,New York,USA,urban,Carol Schneider,58,Male,2.6,Yes,Hotel,231,06/04/2024,06/11/2024,Cruise,"New York, USA",486
1398,Cape Town,South Africa,nature,Robert Waters,27,Male,4.8,Yes,Resort,465,05/15/2024,05/27/2024,Bus,"Cape Town, South Africa",390
1399,New York,USA,urban,Amber Morris,56,Male,1.2,Yes,Apartment,102,12/27/2024,12/30/2024,Car Rental,"New York, USA",209
1400,Bali,Indonesia,beach,Katherine Nunez,18,Male,1.4,Yes,Hotel,207,11/16/2024,11/29/2024,Car Rental,"Bali, Indonesia",991
1401,Bali,Indonesia,beach,Tyler Riggs,23,Male,3.1,Yes,Hostel,284,04/21/2025,05/01/2025,Cruise,"Bali, Indonesia",464
1402,Dubai,UAE,urban,Amy Jordan,24,Female,4.4,Yes,Resort,326,08/12/2024,08/13/2024,Train,"Dubai, UAE",941
1403,Amsterdam,Netherlands,urban,Amy Sanders,63,Male,3.2,Yes,Hotel,168,12/20/2024,12/25/2024,Cruise,"Amsterdam, Netherlands",423
1404,London,UK,urban,Patricia Cunningham,44,Female,2.4,Yes,Hotel,353,03/26/2025,03/29/2025,Cruise,"London, UK",238
1405,Amsterdam,Netherlands,urban,Sheri Gonzales,59,Female,3.9,Yes,Guesthouse,302,02/17/2025,02/25/2025,Flight,"Amsterdam, Netherlands",844
1406,Venice,Italy,historical,Daniel Roberts,60,Female,3.6,Yes,Guesthouse,451,10/17/2024,10/27/2024,Flight,"Venice, Italy",927
1407,Bali,Indonesia,beach,Matthew Rogers,19,Male,4.8,Yes,Guesthouse,428,12/07/2024,12/13/2024,Train,"Bali, Indonesia",554
1408,New York,USA,urban,Aaron Floyd,20,Male,1.2,Yes,Guesthouse,113,05/12/2024,05/19/2024,Flight,"New York, USA",810
1409,Cape Town,South Africa,nature,Jonathan Alvarez,45,Male,1.3,Yes,Hostel,163,07/22/2024,08/04/2024,Car Rental,"Cape Town, South Africa",980
1410,Barcelona,Spain,urban,Anthony Garcia III,24,Male,3.4,Yes,Guesthouse,89,07/08/2024,07/16/2024,Flight,"Barcelona, Spain",294
1411,Bora Bora,French Polynesia,beach,Rhonda Neal,54,Male,4.3,Yes,Resort,140,12/02/2024,12/06/2024,Bus,"Bora Bora, French Polynesia",691
1412,Rome,Italy,historical,Debra Hunter,41,Female,1.5,Yes,Apartment,353,12/24/2024,12/28/2024,Car Rental,"Rome, Italy",690
1413,Edinburgh,UK,historical,Carl Baker,29,Male,2.7,Yes,Apartment,390,05/25/2024,06/07/2024,Cruise,"Edinburgh, UK",713
1414,Istanbul,Turkey,historical,Brooke Craig,57,Female,4.3,Yes,Hotel,54,12/02/2024,12/07/2024,Car Rental,"Istanbul, Turkey",740
1415,Bangkok,Thailand,urban,Walter Singleton,62,Male,3.6,Yes,Apartment,349,12/20/2024,01/02/2025,Bus,"Bangkok, Thailand",586
1416,Cape Town,South Africa,nature,Michelle Larsen DDS,36,Male,2.5,Yes,Hostel,185,06/10/2024,06/19/2024,Bus,"Cape Town, South Africa",387
1417,Singapore,Singapore,urban,Tiffany Holt,59,Male,4.4,Yes,Hostel,253,02/25/2025,03/10/2025,Train,"Singapore, Singapore",915
1418,Tokyo,Japan,urban,Bruce Hall,69,Female,2.5,Yes,Hostel,98,01/26/2025,02/08/2025,Train,"Tokyo, Japan",727
1419,Tokyo,Japan,urban,Alisha Wilson,37,Male,4.3,Yes,Hostel,339,08/17/2024,08/20/2024,Car Rental,"Tokyo, Japan",337
1420,Dubai,UAE,urban,Jaime Lee,20,Female,2.1,Yes,Apartment,126,03/22/2025,03/30/2025,Car Rental,"Dubai, UAE",332
1421,Bali,Indonesia,beach,Katherine Turner,53,Male,2.2,Yes,Resort,338,06/08/2024,06/21/2024,Cruise,"Bali, Indonesia",895
1422,Bora Bora,French Polynesia,beach,Sharon Perez,59,Male,2.2,Yes,Apartment,191,12/24/2024,12/30/2024,Car Rental,"Bora Bora, French Polynesia",701
1423,Sydney,Australia,beach,Julie Anderson,29,Female,3.8,Yes,Hotel,373,11/22/2024,12/06/2024,Cruise,"Sydney, Australia",279
1424,Venice,Italy,historical,Kimberly Mitchell,25,Female,1.5,Yes,Apartment,379,04/19/2025,05/03/2025,Flight,"Venice, Italy",51
1425,Rome,Italy,historical,Jessica Reid,57,Female,1.5,Yes,Guesthouse,117,04/14/2025,04/28/2025,Bus,"Rome, Italy",265
1426,Phuket,Thailand,beach,Christine Graham,24,Male,3.2,Yes,Resort,66,01/26/2025,02/07/2025,Train,"Phuket, Thailand",790
1427,Bangkok,Thailand,urban,Megan Lucas,22,Female,2.3,Yes,Hotel,419,07/05/2024,07/10/2024,Train,"Bangkok, Thailand",331
1428,Venice,Italy,historical,Brian Davidson,60,Female,3.2,Yes,Hostel,282,06/30/2024,07/13/2024,Car Rental,"Venice, Italy",960
1429,Cape Town,South Africa,nature,David Cabrera,31,Female,3.2,Yes,Apartment,133,10/08/2024,10/22/2024,Bus,"Cape Town, South Africa",426
1430,Bali,Indonesia,beach,Christopher Nunez,66,Female,2.6,Yes,Guesthouse,173,09/12/2024,09/26/2024,Car Rental,"Bali, Indonesia",315
1431,Marrakech,Morocco,cultural,Kyle Henry,55,Female,2.4,Yes,Hotel,274,10/05/2024,10/09/2024,Cruise,"Marrakech, Morocco",341
1432,Istanbul,Turkey,historical,Natasha Butler,21,Female,1.2,Yes,Apartment,375,03/09/2025,03/15/2025,Car Rental,"Istanbul, Turkey",56
1433,Cancun,Mexico,beach,Mark Lowe,40,Male,4,Yes,Guesthouse,366,10/02/2024,10/06/2024,Flight,"Cancun, Mexico",53
1434,Bangkok,Thailand,urban,John Mason,27,Male,1.1,Yes,Apartment,65,11/20/2024,11/23/2024,Train,"Bangkok, Thailand",475
1435,Bangkok,Thailand,urban,Kaitlin Welch,21,Male,1.2,Yes,Hostel,457,10/29/2024,11/06/2024,Bus,"Bangkok, Thailand",389
1436,Bangkok,Thailand,urban,Sydney Harmon,24,Male,4.1,Yes,Hotel,320,05/28/2024,06/11/2024,Train,"Bangkok, Thailand",126
1437,Marrakech,Morocco,cultural,Tiffany Morris,33,Female,2.5,Yes,Apartment,266,09/11/2024,09/16/2024,Car Rental,"Marrakech, Morocco",696
1438,Edinburgh,UK,historical,Cassandra Hunter,70,Female,4.5,Yes,Hostel,151,05/15/2024,05/23/2024,Car Rental,"Edinburgh, UK",54
1439,Bora Bora,French Polynesia,beach,Kimberly Anderson,63,Male,1.1,Yes,Hotel,297,06/07/2024,06/11/2024,Cruise,"Bora Bora, French Polynesia",417
1440,Bora Bora,French Polynesia,beach,Tracy Hendrix,59,Female,2.7,Yes,Hostel,102,12/15/2024,12/20/2024,Car Rental,"Bora Bora, French Polynesia",238
1441,Rome,Italy,historical,Lindsey Williams,49,Female,2.1,Yes,Hostel,486,02/21/2025,02/25/2025,Cruise,"Rome, Italy",536
1442,Bora Bora,French Polynesia,beach,Joshua Santos,50,Female,3.6,Yes,Guesthouse,131,10/28/2024,11/10/2024,Cruise,"Bora Bora, French Polynesia",164
1443,Singapore,Singapore,urban,Tyler Nelson,23,Male,3.9,Yes,Hostel,485,11/24/2024,12/08/2024,Flight,"Singapore, Singapore",735
1444,Dubai,UAE,urban,Aaron Frazier,51,Female,4.8,Yes,Apartment,463,02/07/2025,02/10/2025,Train,"Dubai, UAE",450
1445,Edinburgh,UK,historical,Mr. Ryan Roberts PhD,28,Male,3.8,Yes,Apartment,459,03/14/2025,03/19/2025,Flight,"Edinburgh, UK",67
1446,Dubai,UAE,urban,Christina Holland,19,Male,2.3,Yes,Apartment,394,05/11/2024,05/21/2024,Flight,"Dubai, UAE",630
1447,Singapore,Singapore,urban,James Little,66,Male,4.9,Yes,Hotel,138,04/13/2025,04/14/2025,Train,"Singapore, Singapore",556
1448,Bali,Indonesia,beach,Rodney Beasley,48,Male,1.4,Yes,Guesthouse,380,02/19/2025,02/26/2025,Cruise,"Bali, Indonesia",157
1449,Paris,France,cultural,Victor Tran,61,Male,1.3,Yes,Hotel,450,04/17/2025,05/01/2025,Bus,"Paris, France",261
1450,Cancun,Mexico,beach,Tiffany Jones,45,Male,3.7,Yes,Apartment,264,04/25/2025,05/07/2025,Car Rental,"Cancun, Mexico",668
1451,Amsterdam,Netherlands,urban,Natalie Wilson,20,Male,1.1,Yes,Guesthouse,417,12/22/2024,12/23/2024,Train,"Amsterdam, Netherlands",527
1452,Barcelona,Spain,urban,Casey Young,20,Male,1.6,Yes,Hostel,376,02/07/2025,02/18/2025,Train,"Barcelona, Spain",252
1453,Rome,Italy,historical,Emily Juarez,44,Male,2.4,Yes,Hostel,233,04/26/2025,05/07/2025,Car Rental,"Rome, Italy",147
1454,Rome,Italy,historical,Jamie Best,46,Female,4.6,Yes,Hotel,429,06/25/2024,07/09/2024,Train,"Rome, Italy",771
1455,New York,USA,urban,Cheryl Pollard,62,Male,1.1,Yes,Apartment,456,05/07/2024,05/13/2024,Flight,"New York, USA",257
1456,Bora Bora,French Polynesia,beach,Kelly Johnson,36,Male,4.9,Yes,Guesthouse,261,03/26/2025,04/04/2025,Car Rental,"Bora Bora, French Polynesia",654
1457,Sydney,Australia,beach,Sheri Robertson,26,Female,3.4,Yes,Resort,138,07/17/2024,07/21/2024,Bus,"Sydney, Australia",944
1458,Istanbul,Turkey,historical,Mary Carlson,46,Male,4,Yes,Guesthouse,136,02/25/2025,02/26/2025,Train,"Istanbul, Turkey",56
1459,Venice,Italy,historical,Steven Gonzalez MD,51,Male,3.7,Yes,Apartment,440,07/22/2024,08/02/2024,Train,"Venice, Italy",969
1460,Bali,Indonesia,beach,Brittany Anderson,69,Female,1.5,Yes,Guesthouse,138,05/16/2024,05/25/2024,Train,"Bali, Indonesia",708
1461,Cancun,Mexico,beach,Justin Dyer,68,Male,3.4,Yes,Resort,94,12/15/2024,12/16/2024,Car Rental,"Cancun, Mexico",212
1462,Rome,Italy,historical,Joann Gardner,67,Female,1.7,Yes,Hotel,83,07/18/2024,07/23/2024,Train,"Rome, Italy",515
1463,Paris,France,cultural,April Davis,48,Female,3.7,Yes,Hostel,430,03/25/2025,03/26/2025,Car Rental,"Paris, France",530
1464,Bora Bora,French Polynesia,beach,Stephanie Gibson,40,Male,4.9,Yes,Hotel,151,12/20/2024,12/25/2024,Car Rental,"Bora Bora, French Polynesia",453
1465,Sydney,Australia,beach,Julie Cortez,29,Female,5,Yes,Hostel,92,09/02/2024,09/16/2024,Flight,"Sydney, Australia",662
1466,Bora Bora,French Polynesia,beach,Mary Martinez,65,Female,3.7,Yes,Hotel,460,10/22/2024,11/01/2024,Train,"Bora Bora, French Polynesia",975
1467,Barcelona,Spain,urban,Scott Hill,22,Male,3.2,Yes,Resort,246,10/07/2024,10/12/2024,Train,"Barcelona, Spain",881
1468,Marrakech,Morocco,cultural,James Hall,66,Male,1.1,Yes,Hostel,442,02/21/2025,02/28/2025,Bus,"Marrakech, Morocco",174
1469,Bangkok,Thailand,urban,Tina Barber,55,Female,1.5,Yes,Resort,139,01/17/2025,01/18/2025,Cruise,"Bangkok, Thailand",92
1470,Cape Town,South Africa,nature,Sonya Perry,51,Female,2,Yes,Resort,236,09/25/2024,09/28/2024,Cruise,"Cape Town, South Africa",348
1471,Amsterdam,Netherlands,urban,Eugene Burke,40,Male,4,Yes,Guesthouse,163,08/03/2024,08/12/2024,Cruise,"Amsterdam, Netherlands",499
1472,Cape Town,South Africa,nature,John Knight,68,Female,4.3,Yes,Guesthouse,370,05/07/2024,05/20/2024,Bus,"Cape Town, South Africa",356
1473,Cape Town,South Africa,nature,Sarah Gilmore,43,Female,2.8,Yes,Hostel,453,10/09/2024,10/22/2024,Flight,"Cape Town, South Africa",713
1474,Edinburgh,UK,historical,Veronica Hernandez,22,Female,4.3,Yes,Resort,141,08/09/2024,08/13/2024,Train,"Edinburgh, UK",505
1475,New York,USA,urban,Amy Johnson,37,Female,3.6,Yes,Guesthouse,132,01/01/2025,01/13/2025,Train,"New York, USA",380
1476,Cancun,Mexico,beach,Aaron Reynolds,19,Male,2.3,Yes,Apartment,380,02/09/2025,02/14/2025,Flight,"Cancun, Mexico",174
1477,Edinburgh,UK,historical,Jamie Palmer,59,Male,1.2,Yes,Hostel,301,04/09/2025,04/13/2025,Bus,"Edinburgh, UK",409
1478,Venice,Italy,historical,Karen Cain,66,Female,4.8,Yes,Apartment,258,10/05/2024,10/14/2024,Car Rental,"Venice, Italy",318
1479,Marrakech,Morocco,cultural,Karen Wilson,69,Male,2.8,Yes,Hostel,58,04/04/2025,04/14/2025,Train,"Marrakech, Morocco",670
1480,London,UK,urban,Catherine Hobbs,48,Female,4,Yes,Hotel,271,11/13/2024,11/18/2024,Car Rental,"London, UK",964
1481,Singapore,Singapore,urban,Samantha Johnson,48,Male,2.7,Yes,Resort,201,11/22/2024,11/29/2024,Flight,"Singapore, Singapore",406
1482,Rome,Italy,historical,John Rasmussen,35,Male,3.8,Yes,Apartment,76,01/20/2025,01/25/2025,Car Rental,"Rome, Italy",731
1483,Rome,Italy,historical,Benjamin Rodriguez,68,Male,3.5,Yes,Guesthouse,391,02/13/2025,02/20/2025,Bus,"Rome, Italy",205
1484,Amsterdam,Netherlands,urban,Joseph Coleman,70,Female,3.1,Yes,Hostel,56,01/16/2025,01/22/2025,Train,"Amsterdam, Netherlands",280
1485,Rome,Italy,historical,Kristina Hall,47,Male,2.8,Yes,Guesthouse,371,06/10/2024,06/22/2024,Car Rental,"Rome, Italy",477
1486,Edinburgh,UK,historical,Crystal Weiss,34,Male,3.5,Yes,Guesthouse,350,12/21/2024,01/01/2025,Flight,"Edinburgh, UK",127
1487,Cancun,Mexico,beach,Jessica Carr,57,Female,3.4,Yes,Hotel,446,01/01/2025,01/13/2025,Train,"Cancun, Mexico",153
1488,Bali,Indonesia,beach,Michael King,60,Male,1,Yes,Apartment,454,05/01/2024,05/10/2024,Flight,"Bali, Indonesia",997
1489,Sydney,Australia,beach,Miguel Hood,25,Male,1.6,Yes,Hostel,74,02/13/2025,02/15/2025,Bus,"Sydney, Australia",656
1490,Barcelona,Spain,urban,Rebecca Hickman,32,Female,4,Yes,Hotel,476,12/24/2024,01/06/2025,Bus,"Barcelona, Spain",250
1491,Dubai,UAE,urban,Keith Clark,49,Male,2.6,Yes,Guesthouse,240,03/27/2025,04/06/2025,Train,"Dubai, UAE",998
1492,Edinburgh,UK,historical,Timothy Walker,20,Female,4.5,Yes,Apartment,296,12/12/2024,12/15/2024,Cruise,"Edinburgh, UK",525
1493,Bora Bora,French Polynesia,beach,Gina Chaney,39,Female,2.1,Yes,Hotel,356,03/07/2025,03/14/2025,Bus,"Bora Bora, French Polynesia",747
1494,New York,USA,urban,Sarah Roach,37,Male,3.2,Yes,Hostel,367,03/14/2025,03/16/2025,Car Rental,"New York, USA",291
1495,Dubai,UAE,urban,Noah Hatfield,60,Female,3.6,Yes,Hostel,474,12/18/2024,12/31/2024,Flight,"Dubai, UAE",641
1496,Rome,Italy,historical,Jamie Carroll,50,Female,1.1,Yes,Guesthouse,249,01/23/2025,02/01/2025,Flight,"Rome, Italy",186
